INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO;x_metros;y_metros;CLUSTER;ROUTE_NUM
400150897.0;-22.807347;-43.327218;72_206;169.0;PROF COSTA RIBEIRO;520.0;1297;339;21;39
400528433.0;-22.817478;-43.317007;72_214;63.0;MAL ANTONIO SOUZA;103.0;171;1715;19;44
400309622.0;-22.813035;-43.319166;72_213;285.0;ARINOS;51.0;665;1349;1;27
401693501.0;-22.814276;-43.321639;72_201;375.0;JORGE LACERDA;51.0;527;1136;10;46
400157226.0;-22.813562;-43.31747;72_214;359.0;ANTONIO LOPES;118.0;606;1540;20;40
400152775.0;-22.808124;-43.319747;72_210;410.0;MAL ANTONIO SOUZA;915.0;1210;1129;26;28
400382829.0;-22.811994;-43.324369;72_202;286.0;FRANZ SCHUBERT;53.0;780;782;28;41
400090641.0;-22.808849;-43.322007;72_210;14.0;ROBERT SCHUMANN;511.0;1130;921;11;56
400117227.0;-22.814066;-43.322979;72_201;357.0;PLINIO BARRETO;182.0;550;992;10;47
400095617.0;-22.804743;-43.323696;72_209;373.0;MOZART;82.0;1586;615;13;42
400107755.0;-22.810821;-43.321557;72_211;11.0;ROBERT SCHUMANN;711.0;911;1032;4;45
400133804.0;-22.806842;-43.327438;72_206;375.0;FIDIAS;160.0;1353;300;18;23
400091301.0;-22.815933;-43.318187;72_214;118.0;IRMA VOISIN;110.0;343;1543;7;34
400415406.0;-22.811065;-43.327214;72_205;294.0;ATILIO PARIM;455.0;884;460;17;22
401966569.0;-22.817103;-43.319826;72_201;191.0;GAL CORREA E CASTRO;38.0;213;1414;7;35
400099935.0;-22.807691;-43.32596;72_205;135.0;PINTOR MARQUES JUNIOR;373.0;1259;479;21;40
400158166.0;-22.809769;-43.318876;72_212;160.0;QUINCAS LARANJEIRAS;28.0;1028;1272;12;63
400454570.0;-22.804197;-43.325371;72_207;47.0;MAL JOSE PESSOA;124.0;1647;425;23;40
400157208.0;-22.81274;-43.317659;72_212;452.0;ANTONIO LOPES;100.0;698;1493;20;41
400193649.0;-22.807054;-43.325272;72_208;371.0;OTAVIO MANGABEIRA;205.0;1329;529;27;56
400107764.0;-22.809755;-43.32725;72_204;106.0;MONS CASTELO BRANCO;345.0;1029;414;17;23
401732128.0;-22.815772;-43.318299;72_214;121.0;IRMA VOISIN;116.0;361;1527;7;36
400102102.0;-22.806306;-43.320164;72_210;315.0;MAL ANTONIO SOUZA;1443.0;1412;1027;2;25
400147046.0;-22.813481;-43.32521;72_202;150.0;CARI LEVI;524.0;615;744;5;57
400005133.0;-22.806172;-43.328804;72_206;403.0;RODOLFO CHAMBELLAND;812.0;1427;138;18;24
400091598.0;-22.804716;-43.323084;72_209;73.0;ROBERT SCHUMANN;96.0;1589;677;13;43
400139949.0;-22.815561;-43.317945;72_214;205.0;MAL ANTONIO SOUZA;297.0;384;1556;7;37
400051779.0;-22.808035;-43.319767;72_210;409.0;MAL ANTONIO SOUZA;925.0;1220;1124;26;29
400157200.0;-22.81249;-43.317718;72_212;460.0;ANTONIO LOPES;92.0;725;1479;20;42
400156298.0;-22.808598;-43.320746;72_210;170.0;ANTONIO DE ALBUQUERQUE;286.0;1158;1042;26;30
403174992.0;-22.814947;-43.317417;72_214;256.0;LOURIVAL INACIO;162.0;452;1590;14;50
400158212.0;-22.811386;-43.318508;72_212;103.0;QUINCAS LARANJEIRAS;74.0;848;1362;16;50
400157253.0;-22.814317;-43.317249;72_214;333.0;VERTENTES;143.0;522;1587;14;51
400250160.0;-22.809523;-43.325351;72_205;73.0;PEDRO DA VEIGA;121.0;1055;601;0;40
400421447.0;-22.812073;-43.327749;72_203;206.0;ANTONIO DA SILVA;212.0;772;438;15;64
400117359.0;-22.809504;-43.325518;72_205;180.0;PEDRO DA VEIGA;130.0;1057;583;0;41
401108765.0;-22.811275;-43.324465;72_202;387.0;MIN ARTUR COSTA;372.0;860;749;28;42
400158217.0;-22.811628;-43.3184;72_212;94.0;QUINCAS LARANJEIRAS;79.0;821;1381;16;51
400390161.0;-22.805407;-43.324663;72_209;394.0;CONSTANTINO MENELAU;131.0;1512;537;6;40
400157236.0;-22.81381;-43.317413;80_115;1.0;ANTONIO LOPES;126.0;579;1554;14;52
400133160.0;-22.810528;-43.328431;72_204;451.0;ATILIO PARIM;316.0;943;318;17;24
400106613.0;-22.805786;-43.320163;72_210;464.0;MAL ANTONIO SOUZA;1462.0;1470;1011;2;26
403144988.0;-22.80331;-43.32691;72_207;264.0;MINISTRO ARTUR COSTA;1310.0;1745;239;3;40
403112574.0;-22.812667;-43.326827;72_203;158.0;ANTONIO DA SILVA;154.0;706;552;15;65
402775177.0;-22.811368;-43.329915;72_202;373.0;JOAO DE PAULA FONSECA;25.0;850;194;8;46
400493412.0;-22.817014;-43.319988;72_201;194.0;GAL CORREA E CASTRO;58.0;223;1394;7;38
400091454.0;-22.813096;-43.324963;72_202;96.0;PLINIO BARRETO;371.0;658;757;5;58
401732336.0;-22.810096;-43.328032;72_204;201.0;PADRE BOSS;302.0;991;345;17;25
403123592.0;-22.814281;-43.319057;72_213;336.0;EIVIND NEPOMUCENO;91.0;526;1400;14;53
400114168.0;-22.804212;-43.32679;72_207;304.0;MAL JOSE PESSOA;55.0;1645;281;3;41
402888733.0;-22.810178;-43.330881;72_83;55.0;RODOLFO CHAMBELLAND;104.0;982;56;29;40
403212312.0;-22.814093;-43.316273;72_214;328.0;FERNANDES DA CUNHA;1493.0;547;1679;14;54
403170664.0;-22.8081;-43.324036;72_208;293.0;DO DIQUE;91.0;1213;689;27;57
402761175.0;-22.818556;-43.319681;72_201;7.0;PRES DUTRA;200.0;51;1476;19;45
403174502.0;-22.808825;-43.318732;72_212;255.0;GEORGES BIZET;418.0;1133;1256;12;64
402830016.0;-22.809102;-43.331005;72_204;308.0;RODOLFO CHAMBELLAND;169.0;1102;8;9;37
400008890.0;-22.809616;-43.324048;72_202;4.0;MIN ARTUR COSTA;0.0;1045;737;0;42
403148963.0;-22.818388;-43.318532;72_201;163.0;PROF FRANCA AMARAL;104.0;70;1588;19;46
403144986.0;-22.804283;-43.326204;72_207;139.0;MINISTRO ARTUR COSTA;1150.0;1637;343;3;42
403144989.0;-22.803127;-43.327417;72_207;275.0;MINISTRO ARTUR COSTA;1312.0;1766;181;3;43
403133172.0;-22.80331;-43.32691;72_207;265.0;TALES DE CARVALHO;576.0;1745;239;3;44
402768658.0;-22.809164;-43.323977;72_208;403.0;MIN ARTUR COSTA;504.0;1095;730;0;43
402798803.0;-22.805933;-43.328668;72_204;318.0;RODOLFO CHAMBELLAND;381.0;1454;144;18;25
403009637.0;-22.803141;-43.323428;72_207;169.0;PROJETADA DO DIQUE;10.0;1764;590;23;41
402769027.0;-22.811758;-43.324807;72_205;267.0;MINISTRO ARTUR COSTA;302.0;807;729;28;43
400084506.0;-22.817058;-43.317207;72_214;55.0;MAL ANTONIO SOUZA;153.0;218;1680;19;47
403009598.0;-22.80261;-43.327189;71_405;1.0;DO SOSSEGO;4.0;1823;187;3;45
403220547.0;-22.809953;-43.320441;72_211;277.0;ANTONIO DE ALBUQUERQUE;130.0;1007;1118;4;46
403009890.0;-22.803071;-43.324239;72_207;116.0;TALES DE CARVALHO;85.0;1772;505;23;42
403009725.0;-22.8023;-43.326046;72_207;267.0;PROJETADA DO DIQUE;35.0;1858;294;23;43
403010863.0;-22.802458;-43.324012;71_405;1.0;PROJETADA DO DIQUE;46.0;1840;508;23;44
403220565.0;-22.809193;-43.320524;72_211;222.0;GEORGES BIZET;298.0;1092;1085;4;47
403009699.0;-22.803138;-43.323559;72_207;168.0;PROJETADA DO DIQUE;0.0;1764;576;23;45
403010938.0;-22.801733;-43.324744;71_405;1.0;DO SOSSEGO;109.0;1921;409;23;46
403009728.0;-22.80235;-43.32618;72_207;268.0;PROJETADA DO DIQUE;31.0;1852;282;23;47
403220533.0;-22.810557;-43.318861;72_202;208.0;JORNALISTA GERALDO ROCHA;0.0;940;1299;12;65
403093198.0;-22.808475;-43.328645;72_204;52.0;PROF PIRES SALGADO;186.0;1171;229;9;38
403010838.0;-22.802944;-43.323455;71_405;1.0;PROJETADA DO DIQUE;30.0;1786;581;23;48
402046580.0;-22.804626;-43.321676;72_209;194.0;ANTONIO DE ALBUQUERQUE;738.0;1599;818;25;41
400100693.0;-22.812197;-43.319195;72_213;222.0;MAL FELIPE SCHMIDT;199.0;758;1318;16;52
400127078.0;-22.812329;-43.320945;72_213;17.0;CONS MEIRELLES;219.0;743;1144;24;43
400105502.0;-22.814129;-43.316361;72_214;327.0;FERNANDES DA CUNHA;1513.0;543;1672;14;55
402241028.0;-22.811626;-43.326212;72_205;280.0;ATILIO PARIM;575.0;821;581;15;66
402029790.0;-22.811888;-43.319881;72_213;35.0;CONS MEIRELLES;99.0;792;1238;24;44
400350634.0;-22.813367;-43.32423;72_202;80.0;PLINIO BARRETO;292.0;628;841;5;59
400151441.0;-22.811901;-43.325336;72_205;266.0;MIN ARTUR COSTA;265.0;791;680;15;67
400126224.0;-22.810804;-43.327321;72_205;333.0;PADRE PERONEILLE;346.0;913;441;17;26
403218362.0;-22.81026;-43.325001;72_205;193.0;PEDRO DA VEIGA;192.0;973;661;0;44
400107178.0;-22.815278;-43.317949;72_214;224.0;MAL ANTONIO SOUZA;332.0;416;1546;14;56
400158291.0;-22.814924;-43.31764;72_214;241.0;QUINCAS LARANJEIRAS;153.0;455;1567;14;57
400456001.0;-22.816813;-43.318178;72_214;163.0;CRISTIANO MACHADO;202.0;245;1573;7;39
400103685.0;-22.812461;-43.321218;72_213;13.0;CRISTIANO MACHADO;592.0;729;1120;24;45
400098479.0;-22.812455;-43.319819;72_213;233.0;MAL FELIPE SCHMIDT;129.0;729;1263;1;28
402136816.0;-22.816705;-43.317787;72_214;159.0;IRMA VOISIN;19.0;257;1610;7;40
400091632.0;-22.811925;-43.319969;72_213;32.0;CONS MEIRELLES;109.0;788;1230;24;46
400350635.0;-22.813271;-43.324406;72_202;82.0;PLINIO BARRETO;322.0;639;820;5;60
400484184.0;-22.810683;-43.326972;72_205;238.0;PADRE BOSS;392.0;926;473;17;27
401600845.0;-22.812197;-43.319195;72_213;223.0;MAL FELIPE SCHMIDT;199.0;758;1318;16;53
400338998.0;-22.812382;-43.319642;72_213;231.0;MAL FELIPE SCHMIDT;149.0;737;1279;1;29
401745247.0;-22.815852;-43.317671;72_214;215.0;MAL ANTONIO SOUZA;262.0;352;1594;7;41
402409718.0;-22.816156;-43.318173;72_214;148.0;IRMA VOISIN;81.0;318;1552;7;42
402208197.0;-22.811595;-43.319175;72_213;46.0;CONS MEIRELLES;19.0;825;1301;16;54
400139117.0;-22.804973;-43.321098;72_209;231.0;CHARLES GOUNOD;166.0;1561;888;25;42
400133030.0;-22.816304;-43.318609;72_214;173.0;CRISTIANO MACHADO;272.0;302;1512;7;43
400084590.0;-22.816383;-43.318013;72_214;153.0;IRMA VOISIN;51.0;293;1576;7;44
400091396.0;-22.812785;-43.320618;72_213;244.0;MAL FELIPE SCHMIDT;39.0;693;1192;24;47
402454488.0;-22.812528;-43.319996;72_213;236.0;MAL FELIPE SCHMIDT;109.0;721;1247;1;30
400158135.0;-22.814816;-43.317399;61_0;0.0;LOURIVAL INACIO;149.0;467;1588;14;58
400452407.0;-22.810804;-43.327321;72_205;335.0;PADRE PERONEILLE;346.0;913;441;17;28
400090207.0;-22.803828;-43.32186;72_209;206.0;ANTONIO DE ALBUQUERQUE;828.0;1688;773;25;43
400084595.0;-22.81577;-43.317711;72_214;216.0;MAL ANTONIO SOUZA;272.0;361;1587;7;45
400025843.0;-22.812857;-43.320793;72_213;246.0;MAL FELIPE SCHMIDT;10.0;685;1176;24;48
400158285.0;-22.814731;-43.317683;72_214;247.0;QUINCAS LARANJEIRAS;147.0;476;1556;14;59
400002622.0;-22.812901;-43.324162;72_202;58.0;JORGE LACERDA;321.0;680;833;5;61
400158474.0;-22.803527;-43.321622;72_209;209.0;MAL JOSE PESSOA;420.0;1721;788;25;44
402044089.0;-22.811888;-43.319881;72_213;36.0;CONS MEIRELLES;99.0;792;1238;24;49
400434940.0;-22.813412;-43.324146;72_202;78.0;PLINIO BARRETO;282.0;623;851;5;62
400364823.0;-22.814762;-43.317939;72_214;229.0;MAL ANTONIO SOUZA;372.0;473;1531;14;60
400158298.0;-22.814926;-43.317685;61_0;0.0;QUINCAS LARANJEIRAS;160.0;455;1562;14;61
400513018.0;-22.816079;-43.318768;72_214;177.0;CRISTIANO MACHADO;302.0;327;1489;7;46
400090271.0;-22.811845;-43.318896;72_213;49.0;MAL ANTONIO SOUZA;501.0;797;1338;16;55
400125461.0;-22.813504;-43.323977;72_202;76.0;PLINIO BARRETO;262.0;613;871;5;63
400485259.0;-22.815927;-43.318876;72_214;179.0;CRISTIANO MACHADO;322.0;343;1473;7;47
400128829.0;-22.81608;-43.318226;72_214;146.0;IRMA VOISIN;91.0;326;1544;7;48
400085541.0;-22.812856;-43.324243;72_202;56.0;JORGE LACERDA;331.0;685;823;5;64
400322851.0;-22.811888;-43.319881;72_213;34.0;CONS MEIRELLES;99.0;792;1238;24;50
402108190.0;-22.810709;-43.327263;72_205;338.0;PADRE PERONEILLE;122.0;923;444;17;29
400083867.0;-22.816686;-43.318339;72_214;166.0;CRISTIANO MACHADO;222.0;259;1552;7;49
402368560.0;-22.81216;-43.319106;72_213;220.0;MAL FELIPE SCHMIDT;209.0;762;1326;16;56
400379140.0;-22.813132;-43.323742;72_202;63.0;JORGE LACERDA;271.0;654;883;5;65
402493466.0;-22.811241;-43.325967;72_205;256.0;PADRE BOSS;484.0;864;594;15;68
400373220.0;-22.804715;-43.325831;72_207;32.0;MIN ARTUR COSTA;1162.0;1589;395;6;41
400158192.0;-22.810762;-43.318649;72_212;129.0;QUINCAS LARANJEIRAS;54.0;917;1328;16;57
402700225.0;-22.803915;-43.32135;72_209;229.0;CHARLES GOUNOD;46.0;1678;828;25;45
400158300.0;-22.815051;-43.317656;72_214;238.0;QUINCAS LARANJEIRAS;164.0;441;1569;14;62
400521898.0;-22.804092;-43.321799;72_209;203.0;ANTONIO DE ALBUQUERQUE;798.0;1658;788;25;46
401858297.0;-22.816705;-43.317787;72_214;157.0;IRMA VOISIN;19.0;257;1610;7;50
400414282.0;-22.804179;-43.321779;72_209;202.0;ANTONIO DE ALBUQUERQUE;786.0;1649;793;25;47
400469001.0;-22.813641;-43.323725;72_202;72.0;PLINIO BARRETO;232.0;597;902;5;66
401811421.0;-22.811704;-43.319435;72_213;42.0;CONS MEIRELLES;49.0;813;1278;16;58
400149587.0;-22.812329;-43.320945;72_213;18.0;CONS MEIRELLES;219.0;743;1144;24;51
400089676.0;-22.811806;-43.325287;72_205;265.0;MIN ARTUR COSTA;365.0;801;682;15;69
400093590.0;-22.804712;-43.321161;72_209;227.0;CHARLES GOUNOD;136.0;1590;873;25;48
400091475.0;-22.804091;-43.321308;72_209;215.0;CHARLES GOUNOD;66.0;1659;838;25;49
400206646.0;-22.811592;-43.325334;72_205;263.0;MIN ARTUR COSTA;375.0;825;670;15;70
401678774.0;-22.812197;-43.319195;72_213;224.0;MAL FELIPE SCHMIDT;199.0;758;1318;16;59
402466828.0;-22.812564;-43.320084;72_213;238.0;MAL FELIPE SCHMIDT;99.0;717;1239;1;31
400157257.0;-22.814496;-43.317218;61_0;0.0;VERTENTES;145.0;502;1596;14;63
400083405.0;-22.816229;-43.318662;72_214;175.0;CRISTIANO MACHADO;282.0;310;1504;7;51
400084183.0;-22.816382;-43.318554;72_214;171.0;CRISTIANO MACHADO;262.0;293;1520;7;52
402349812.0;-22.816762;-43.318286;72_214;165.0;CRISTIANO MACHADO;212.0;251;1560;7;53
402846604.0;-22.814522;-43.318134;72_213;449.0;MARECHAL ANTONIO SOUSA;402.0;500;1503;14;64
403220226.0;-22.810187;-43.317588;72_212;291.0;GREGORIO DE MATOS;0.0;981;1418;16;60
403161911.0;-22.807008;-43.319946;72_210;447.0;MARECHAL ANTONIO SOUSA;20.0;1334;1073;26;31
402139680.0;-22.812856;-43.324243;72_202;57.0;JORGE LACERDA;331.0;685;823;5;67
400420633.0;-22.810709;-43.327263;72_205;336.0;PADRE PERONEILLE;122.0;923;444;17;30
400158297.0;-22.815126;-43.317596;72_214;235.0;QUINCAS LARANJEIRAS;159.0;432;1578;14;65
400157256.0;-22.814568;-43.3172;61_0;0.0;VERTENTES;147.0;494;1600;14;66
400084589.0;-22.816459;-43.317959;72_214;154.0;IRMA VOISIN;41.0;284;1584;7;54
400510478.0;-22.815777;-43.318982;72_214;181.0;CRISTIANO MACHADO;342.0;360;1457;7;55
400084690.0;-22.812419;-43.319731;72_213;232.0;MAL FELIPE SCHMIDT;139.0;733;1271;1;32
402181833.0;-22.810917;-43.326551;72_205;247.0;PADRE BOSS;442.0;900;523;15;71
400402919.0;-22.814826;-43.317447;61_0;0.0;LOURIVAL INACIO;152.0;466;1583;14;67
400119216.0;-22.813048;-43.324818;72_202;86.0;PLINIO BARRETO;362.0;663;770;5;68
400136557.0;-22.812637;-43.32026;72_213;240.0;MAL FELIPE SCHMIDT;79.0;709;1224;1;33
400344817.0;-22.803915;-43.32135;72_209;213.0;CHARLES GOUNOD;46.0;1678;828;25;50
400086716.0;-22.811626;-43.326212;72_205;278.0;ATILIO PARIM;575.0;821;581;15;72
400153416.0;-22.812674;-43.320351;72_213;241.0;MAL FELIPE SCHMIDT;75.0;705;1216;1;34
402661591.0;-22.815854;-43.318384;72_214;141.0;IRMA VOISIN;121.0;352;1521;7;56
402839672.0;-22.81211;-43.328876;72_203;359.0;JOAO DE PAULA FONSECA;145.0;768;324;8;47
400091704.0;-22.805066;-43.321574;72_209;185.0;ANTONIO DE ALBUQUERQUE;686.0;1550;843;25;51
402365872.0;-22.81216;-43.319106;72_213;219.0;MAL FELIPE SCHMIDT;209.0;762;1326;16;61
400158289.0;-22.814854;-43.317656;72_214;243.0;QUINCAS LARANJEIRAS;151.0;463;1563;14;68
401565291.0;-22.812219;-43.32068;72_213;23.0;CONS MEIRELLES;189.0;755;1167;24;52
400083938.0;-22.812292;-43.320856;72_213;19.0;CONS MEIRELLES;209.0;747;1151;24;53
402761224.0;-22.815851;-43.321173;72_201;240.0;CARI LEVI;159.0;352;1235;22;38
400463928.0;-22.804534;-43.321203;72_209;224.0;CHARLES GOUNOD;116.0;1609;863;25;52
403220676.0;-22.807185;-43.326618;72_206;278.0;PINTOR MARQUES JUNIOR;91.0;1315;395;21;41
400106456.0;-22.803917;-43.321839;72_209;205.0;ANTONIO DE ALBUQUERQUE;818.0;1678;778;25;53
400384013.0;-22.810962;-43.32647;72_205;248.0;PADRE BOSS;145.0;895;533;15;73
403212296.0;-22.814839;-43.317156;72_214;312.0;ANTONIO LOPES;152.0;464;1613;14;69
400107592.0;-22.8153;-43.320589;72_201;273.0;PROF FRANCA AMARAL;516.0;413;1277;22;39
402878036.0;-22.816977;-43.317245;72_214;54.0;MARECHAL ANTONIO SOUSA;161.0;227;1674;19;48
400108550.0;-22.809866;-43.330575;72_203;20.0;GAL OSCILIO MAIA;59.0;1017;77;29;41
400117243.0;-22.811392;-43.32663;72_205;286.0;ATILIO PARIM;525.0;847;531;15;74
400157753.0;-22.814056;-43.316182;72_214;329.0;FERNANDES DA CUNHA;1481.0;551;1688;14;70
400086718.0;-22.811813;-43.32588;72_205;273.0;ATILIO PARIM;617.0;801;621;15;75
402136494.0;-22.816705;-43.317787;72_214;158.0;IRMA VOISIN;19.0;257;1610;7;57
400085478.0;-22.816535;-43.317906;72_214;155.0;IRMA VOISIN;31.0;276;1592;7;58
400086717.0;-22.811766;-43.325963;72_205;274.0;ATILIO PARIM;605.0;806;611;15;76
400158293.0;-22.814993;-43.317625;61_0;0.0;QUINCAS LARANJEIRAS;155.0;447;1570;14;71
400089870.0;-22.812865;-43.325155;72_202;91.0;PLINIO BARRETO;402.0;684;730;5;69
400157478.0;-22.809473;-43.318688;72_212;249.0;LOURIVAL INACIO;20.0;1061;1282;12;66
402208201.0;-22.811595;-43.319175;72_213;47.0;CONS MEIRELLES;19.0;825;1301;16;62
400479711.0;-22.812533;-43.32483;72_202;50.0;JORGE LACERDA;465.0;721;752;5;70
400107810.0;-22.812486;-43.325253;72_202;225.0;MIN ARTUR COSTA;242.0;726;707;5;71
400084504.0;-22.815607;-43.31779;72_214;220.0;MAL ANTONIO SOUZA;292.0;379;1573;7;59
400101548.0;-22.808522;-43.329465;72_204;144.0;MONS CASTELO BRANCO;115.0;1166;147;9;39
400098094.0;-22.811287;-43.325883;72_205;257.0;PADRE BOSS;496.0;859;604;15;77
401732188.0;-22.813651;-43.323344;72_202;67.0;JORN GERALDO ROCHA;195.0;596;941;5;72
402768104.0;-22.812855;-43.319;72_213;295.0;ARINOS;32.0;685;1360;1;35
400330159.0;-22.811672;-43.32613;72_205;276.0;ATILIO PARIM;585.0;816;591;15;78
400103683.0;-22.812648;-43.321147;72_213;11.0;CRISTIANO MACHADO;592.0;708;1133;24;54
402879616.0;-22.805048;-43.322896;72_209;94.0;ROBERT SCHUMANN;131.0;1552;707;13;44
400414259.0;-22.80436;-43.321737;72_209;199.0;ANTONIO DE ALBUQUERQUE;766.0;1629;803;25;54
400158295.0;-22.815056;-43.317611;72_214;237.0;QUINCAS LARANJEIRAS;157.0;440;1574;14;72
400084588.0;-22.816156;-43.318173;72_214;147.0;IRMA VOISIN;81.0;318;1552;7;60
400104895.0;-22.812071;-43.320321;72_213;28.0;CONS MEIRELLES;149.0;772;1199;24;55
401852581.0;-22.812695;-43.324536;72_202;53.0;JORGE LACERDA;361.0;703;788;5;73
400084655.0;-22.812034;-43.320233;72_213;30.0;CONS MEIRELLES;139.0;776;1207;24;56
401211389.0;-22.812947;-43.324078;72_202;59.0;JORGE LACERDA;311.0;675;843;5;74
400096165.0;-22.81073;-43.326888;72_205;240.0;PADRE BOSS;402.0;921;483;17;31
400091403.0;-22.81216;-43.319106;72_213;218.0;MAL FELIPE SCHMIDT;209.0;762;1326;16;63
400091402.0;-22.812308;-43.319464;72_213;228.0;MAL FELIPE SCHMIDT;169.0;746;1295;1;36
400104729.0;-22.812528;-43.319996;72_213;235.0;MAL FELIPE SCHMIDT;109.0;721;1247;1;37
400111647.0;-22.815779;-43.318438;72_214;139.0;IRMA VOISIN;131.0;360;1513;7;61
402354665.0;-22.807131;-43.327954;72_206;161.0;IBIUNA;106.0;1321;256;18;26
400106695.0;-22.804448;-43.321717;72_209;196.0;ANTONIO DE ALBUQUERQUE;756.0;1619;808;25;55
400090699.0;-22.806243;-43.322614;72_210;215.0;ROBERT SCHUMANN;241.0;1419;774;27;58
400086685.0;-22.81138;-43.325716;72_205;259.0;PADRE BOSS;55.0;849;624;15;79
400089802.0;-22.815525;-43.31783;72_214;221.0;MARECHAL ANTONIO SOUSA;302.0;388;1567;7;62
401229313.0;-22.804314;-43.325958;72_207;41.0;MAL JOSE PESSOA;74.0;1634;369;23;49
400517976.0;-22.81623;-43.31812;72_214;149.0;IRMA VOISIN;71.0;310;1560;7;63
400144141.0;-22.813002;-43.324902;72_202;88.0;PLINIO BARRETO;372.0;668;760;5;75
400381907.0;-22.811487;-43.326461;72_205;284.0;ATILIO PARIM;545.0;837;551;15;80
400338380.0;-22.815442;-43.31787;72_214;222.0;MAL ANTONIO SOUZA;312.0;397;1560;14;73
400322856.0;-22.812107;-43.32041;72_213;26.0;CONS MEIRELLES;159.0;768;1191;24;57
400156861.0;-22.810823;-43.32672;72_205;243.0;PADRE BOSS;422.0;911;503;17;32
402059118.0;-22.810683;-43.326972;72_205;239.0;PADRE BOSS;392.0;926;473;17;33
403200584.0;-22.808827;-43.328002;72_204;62.0;PROF PIRES SALGADO;230.0;1132;307;21;42
400105858.0;-22.805614;-43.325198;72_207;8.0;MIN ARTUR COSTA;1042.0;1489;489;6;42
400101038.0;-22.804181;-43.321287;72_209;218.0;CHARLES GOUNOD;162.0;1649;843;25;56
400084414.0;-22.816612;-43.318392;72_214;167.0;CRISTIANO MACHADO;232.0;267;1545;7;64
400112496.0;-22.812491;-43.319907;72_213;234.0;MAL FELIPE SCHMIDT;119.0;725;1255;1;38
400161441.0;-22.804037;-43.324168;72_209;53.0;MAL JOSE PESSOA;184.0;1665;543;13;45
400032818.0;-22.8113;-43.326796;72_205;289.0;ATILIO PARIM;503.0;858;511;15;81
400421559.0;-22.815247;-43.318811;72_214;132.0;IRMA VOISIN;195.0;419;1457;14;74
400387924.0;-22.812219;-43.32068;72_213;21.0;CONS MEIRELLES;189.0;755;1167;24;58
400344820.0;-22.805074;-43.321074;72_209;235.0;CHARLES GOUNOD;172.0;1549;894;25;57
400322859.0;-22.812181;-43.320589;72_213;24.0;CONS MEIRELLES;179.0;760;1175;24;59
401737097.0;-22.811392;-43.32663;72_205;287.0;ATILIO PARIM;525.0;847;531;15;82
400103681.0;-22.812648;-43.321147;72_213;10.0;CRISTIANO MACHADO;592.0;708;1133;24;60
400095443.0;-22.81355;-43.323892;72_202;75.0;PLINIO BARRETO;252.0;608;881;5;76
403220647.0;-22.809426;-43.323121;72_208;410.0;SEBASTIAN BACH;0.0;1066;826;11;57
400381208.0;-22.808787;-43.322145;72_208;117.0;ROBERT SCHUMANN;400.0;1137;905;11;58
402803103.0;-22.80755;-43.32387;72_208;29.0;MINISTRO ARTUR COSTA;702.0;1274;688;27;59
400157599.0;-22.814751;-43.317465;72_214;262.0;LOURIVAL INACIO;150.0;474;1579;14;75
402365927.0;-22.81172;-43.326045;72_205;275.0;ATILIO PARIM;585.0;811;601;15;83
400158301.0;-22.81513;-43.317638;72_214;236.0;QUINCAS LARANJEIRAS;166.0;432;1573;14;76
402309819.0;-22.805225;-43.321226;72_209;321.0;ATILIO VIVAQUA;359.0;1533;883;25;58
400350633.0;-22.813687;-43.323639;72_202;70.0;PLINIO BARRETO;222.0;592;912;5;77
402915795.0;-22.816977;-43.317245;72_214;53.0;MAL ANTONIO SOUZA;161.0;227;1674;19;49
402636675.0;-22.812111;-43.326751;72_203;272.0;GAL OSCILIO MAIA;462.0;767;542;15;84
400152739.0;-22.812094;-43.318946;72_213;216.0;MAL FELIPE SCHMIDT;229.0;769;1341;16;64
402145473.0;-22.816306;-43.318067;72_214;152.0;IRMA VOISIN;61.0;301;1568;7;65
401964000.0;-22.815688;-43.31775;72_214;219.0;MAL ANTONIO SOUZA;282.0;370;1580;7;66
400384708.0;-22.8126;-43.320171;72_213;239.0;MAL FELIPE SCHMIDT;89.0;713;1232;1;39
401834452.0;-22.80427;-43.321758;72_209;201.0;ANTONIO DE ALBUQUERQUE;778.0;1639;798;25;59
400424829.0;-22.806511;-43.322552;72_210;210.0;ROBERT SCHUMANN;271.0;1390;789;27;60
401451452.0;-22.812579;-43.324747;72_202;51.0;JORGE LACERDA;391.0;715;762;5;78
400091736.0;-22.804887;-43.321616;72_209;189.0;ANTONIO DE ALBUQUERQUE;706.0;1570;832;25;60
400091602.0;-22.804715;-43.321655;72_209;191.0;ANTONIO DE ALBUQUERQUE;728.0;1589;823;25;61
400100191.0;-22.811221;-43.323631;72_202;363.0;RICHARD STRAUSS;92.0;866;832;28;44
400102059.0;-22.813092;-43.324735;72_202;85.0;PLINIO BARRETO;352.0;658;780;5;79
401109220.0;-22.805375;-43.326458;72_207;390.0;OTAVIO MANGABEIRA;419.0;1516;352;6;43
402606316.0;-22.804091;-43.321308;72_209;216.0;CHARLES GOUNOD;66.0;1659;838;25;62
400103680.0;-22.812648;-43.321147;72_213;9.0;CRISTIANO MACHADO;592.0;708;1133;24;61
400329354.0;-22.812255;-43.320768;72_213;20.0;CONS MEIRELLES;199.0;751;1159;24;62
